open,high,low,close,volume,vwap,timestamp,transactions,otc,Date
145.68,156.48,144.31,155.08,86788110.0,153.3347,2022-10-28 12:00:00,710974,,2022-10-28
155.0718,157.5,154.75,155.71,65209531.0,156.1328,2022-10-28 16:00:00,493269,,2022-10-28
155.74,156.4583,155.69,155.83,2753567.0,155.8002,2022-10-28 20:00:00,9789,,2022-10-28
155.0,155.66,154.45,154.61,435699.0,154.771,2022-10-31 08:00:00,8148,,2022-10-31
154.9778,155.0526,151.92,153.28,41360174.0,153.0459,2022-10-31 12:00:00,399507,,2022-10-31
153.26,154.24,152.62,153.45,35911746.0,153.5108,2022-10-31 16:00:00,312296,,2022-10-31
153.42,153.65,152.91,153.46,3681997.0,153.3394,2022-10-31 20:00:00,5372,,2022-10-31
153.59,155.15,153.04,154.94,238548.0,154.7885,2022-11-01 08:00:00,4530,,2022-11-01
154.79,155.6501,149.13,150.06,39825509.0,151.5021,2022-11-01 12:00:00,371105,,2022-11-01
150.05,151.09,149.61,150.57,31641329.0,150.3838,2022-11-01 16:00:00,267806,,2022-11-01
150.66,150.69,150.1,150.41,2443491.0,150.6234,2022-11-01 20:00:00,4832,,2022-11-01
150.72,150.93,149.22,149.38,283323.0,149.7987,2022-11-02 08:00:00,4776,,2022-11-02
149.9,150.6,148.33,148.9146,24549905.0,149.2245,2022-11-02 12:00:00,242562,,2022-11-02
148.925,152.17,145.0,145.01,57135581.0,148.4361,2022-11-02 16:00:00,518341,,2022-11-02
145.03,145.22,144.09,144.1,3442261.0,144.8757,2022-11-02 20:00:00,21759,,2022-11-02
144.92,144.92,142.59,142.75,384406.0,143.4943,2022-11-03 08:00:00,8726,,2022-11-03
143.78,143.8015,139.26,139.49,46471642.0,140.638,2022-11-03 12:00:00,465292,,2022-11-03
139.4763,140.79,138.75,138.88,41548826.0,139.7964,2022-11-03 16:00:00,371504,,2022-11-03
138.88,139.23,137.4,137.73,3039361.0,138.6154,2022-11-03 20:00:00,24902,,2022-11-03
138.01,140.43,138.01,140.27,567804.0,139.6647,2022-11-04 08:00:00,11830,,2022-11-04
139.77,142.67,134.9,135.03,67200483.0,138.2643,2022-11-04 12:00:00,623109,,2022-11-04
135.04,138.5,134.38,138.39,61255062.0,136.1508,2022-11-04 16:00:00,514352,,2022-11-04
138.39,138.62,138.07,138.12,3287948.0,138.3542,2022-11-04 20:00:00,10734,,2022-11-04
138.0,138.23,135.0,136.3,365942.0,136.8954,2022-11-07 08:00:00,10543,,2022-11-07
136.39,138.65,135.45,136.985,28618857.0,136.6177,2022-11-07 12:00:00,312359,,2022-11-07
137.0,138.84,136.25,138.1601,34364806.0,137.4198,2022-11-07 16:00:00,277502,,2022-11-07
138.17,139.145,137.71,139.04,14146907.0,138.7115,2022-11-07 20:00:00,111294,,2022-11-07
139.05,139.56,139.02,139.54,87955.0,139.3036,2022-11-08 00:00:00,1696,,2022-11-08
139.04,139.93,138.64,139.75,177717.0,139.5542,2022-11-08 08:00:00,2945,,2022-11-08
139.7,140.49,138.04,139.4913,22979809.0,138.9834,2022-11-08 12:00:00,210603,,2022-11-08
139.49,141.43,137.49,138.615,39558671.0,139.8132,2022-11-08 16:00:00,318873,,2022-11-08
138.62,140.64,138.55,139.83,14644275.0,139.6974,2022-11-08 20:00:00,102129,,2022-11-08
139.85,140.0,139.55,139.98,46821.0,139.7814,2022-11-09 00:00:00,865,,2022-11-09
140.05,140.05,138.4,139.0,111478.0,139.0627,2022-11-09 08:00:00,2698,,2022-11-09
139.19,140.0,136.145,136.515,19089736.0,137.4593,2022-11-09 12:00:00,210650,,2022-11-09
136.52,137.41,134.7,134.77,28734182.0,135.9434,2022-11-09 16:00:00,289740,,2022-11-09
134.77,135.4799,134.5933,135.05,16993528.0,134.9426,2022-11-09 20:00:00,126249,,2022-11-09
135.04,135.5,134.95,135.27,95412.0,135.2656,2022-11-10 00:00:00,1769,,2022-11-10
134.87,136.19,134.87,136.0,116637.0,135.6577,2022-11-10 08:00:00,3017,,2022-11-10
136.0,143.7,135.08,143.21,37277744.0,141.967,2022-11-10 12:00:00,359732,,2022-11-10
143.21,144.6102,142.15,144.54,32973321.0,143.435,2022-11-10 16:00:00,303558,,2022-11-10
144.535,147.59,144.4199,147.3,31484300.0,145.9869,2022-11-10 20:00:00,204663,,2022-11-10
147.3,147.3,146.8,147.2,113353.0,147.0158,2022-11-11 00:00:00,2176,,2022-11-11
148.06,148.74,147.29,147.39,354998.0,147.7957,2022-11-11 08:00:00,5755,,2022-11-11
147.43,148.57,144.37,148.115,28529751.0,146.4917,2022-11-11 12:00:00,294545,,2022-11-11
148.12,150.01,146.43,149.98,36612309.0,148.5273,2022-11-11 16:00:00,317030,,2022-11-11
149.99,150.0,148.7603,149.37,19500034.0,149.4612,2022-11-11 20:00:00,122312,,2022-11-11
149.3999,149.45,149.37,149.44,43145.0,149.3946,2022-11-12 00:00:00,676,,2022-11-12
149.24,149.24,148.12,148.3,113542.0,148.4233,2022-11-14 08:00:00,2345,,2022-11-14
148.32,149.7,147.43,148.25,19968462.0,148.3087,2022-11-14 12:00:00,218244,,2022-11-14
148.23,150.28,147.5399,149.55,28807655.0,149.0876,2022-11-14 16:00:00,244792,,2022-11-14
149.56,150.1599,148.07,148.83,16412784.0,148.7849,2022-11-14 20:00:00,108256,,2022-11-14
148.84,148.94,148.71,148.76,28641.0,148.809,2022-11-15 00:00:00,547,,2022-11-15
149.51,150.34,149.49,149.94,153816.0,149.9496,2022-11-15 08:00:00,2884,,2022-11-15
149.92,153.59,147.91,152.481,26528718.0,152.655,2022-11-15 12:00:00,254462,,2022-11-15
152.48,153.03,148.5613,150.4758,40703521.0,150.8939,2022-11-15 16:00:00,339986,,2022-11-15
150.48,150.89,149.59,150.03,16352262.0,150.2219,2022-11-15 20:00:00,103445,,2022-11-15
150.04,150.28,149.69,149.7,41658.0,149.885,2022-11-16 00:00:00,985,,2022-11-16
150.25,150.57,149.5,149.81,210579.0,149.9356,2022-11-16 08:00:00,2666,,2022-11-16
149.81,151.23,147.29,147.735,20259234.0,148.4846,2022-11-16 12:00:00,195224,,2022-11-16
147.735,149.5,147.67,149.0455,23241671.0,148.6471,2022-11-16 16:00:00,194225,,2022-11-16
149.037,149.38,148.355,149.17,11261703.0,148.8098,2022-11-16 20:00:00,78049,,2022-11-16
149.18,149.19,148.85,148.9,30216.0,148.9598,2022-11-17 00:00:00,536,,2022-11-17
148.98,149.26,147.41,147.8,106238.0,148.1911,2022-11-17 08:00:00,2249,,2022-11-17
147.87,149.97,145.66,148.15,17134780.0,147.778,2022-11-17 12:00:00,166123,,2022-11-17
148.14,151.48,148.09,150.2208,36942062.0,150.0917,2022-11-17 16:00:00,285675,,2022-11-17
150.2104,151.17,149.53,150.74,20219950.0,150.35,2022-11-17 20:00:00,107393,,2022-11-17
150.72,151.07,150.7,150.9,51664.0,150.8593,2022-11-18 00:00:00,716,,2022-11-18
150.17,151.68,150.17,151.3,132930.0,151.1026,2022-11-18 08:00:00,1854,,2022-11-18
151.31,152.7,149.97,150.9905,21069939.0,151.1428,2022-11-18 12:00:00,173187,,2022-11-18
150.99,151.98,150.35,151.21,28082259.0,151.0935,2022-11-18 16:00:00,223344,,2022-11-18
151.22,151.91,150.78,150.95,18076109.0,151.3684,2022-11-18 20:00:00,113611,,2022-11-18
150.91,150.98,150.85,150.88,18221.0,150.9235,2022-11-19 00:00:00,283,,2022-11-19
150.1,150.65,149.08,149.35,64880.0,149.9038,2022-11-21 08:00:00,1602,,2022-11-21
149.42,150.79,147.78,148.0601,19081673.0,148.9804,2022-11-21 12:00:00,217177,,2022-11-21
148.06,149.03,147.715,148.39,22584139.0,148.3354,2022-11-21 16:00:00,200193,,2022-11-21
148.4,148.6,147.8,148.03,11378964.0,148.1568,2022-11-21 20:00:00,83361,,2022-11-21
148.06,148.27,148.06,148.12,51240.0,148.1737,2022-11-22 00:00:00,605,,2022-11-22
147.91,148.69,147.65,147.95,62852.0,148.0175,2022-11-22 08:00:00,1248,,2022-11-22
147.99,148.83,146.86,148.71,14863744.0,147.9735,2022-11-22 12:00:00,150235,,2022-11-22
148.715,150.05,148.38,149.79,20129051.0,149.3265,2022-11-22 16:00:00,175137,,2022-11-22
149.7905,150.42,149.74,150.09,10180366.0,150.0965,2022-11-22 20:00:00,76470,,2022-11-22
150.06,150.35,150.05,150.1,48172.0,150.1132,2022-11-23 00:00:00,636,,2022-11-23
149.75,150.26,149.54,149.8,97357.0,149.9063,2022-11-23 08:00:00,1599,,2022-11-23
149.82,151.83,148.78,151.5811,17078891.0,150.868,2022-11-23 12:00:00,166204,,2022-11-23
151.59,151.76,149.34,150.98,24785438.0,150.5885,2022-11-23 16:00:00,200802,,2022-11-23
150.99,151.42,150.63,151.17,11745024.0,151.0391,2022-11-23 20:00:00,73876,,2022-11-23
151.17,151.21,151.11,151.15,37437.0,151.1548,2022-11-24 00:00:00,507,,2022-11-24
151.16,151.16,150.02,150.06,136453.0,150.3759,2022-11-25 08:00:00,2243,,2022-11-25
150.06,151.15,147.12,148.155,16934941.0,148.2663,2022-11-25 12:00:00,189534,,2022-11-25
148.151,148.4099,147.6,148.11,16582304.0,148.0488,2022-11-25 16:00:00,123148,,2022-11-25
148.11,148.12,148.11,148.12,78821.0,148.1115,2022-11-25 20:00:00,279,,2022-11-25
147.05,147.64,145.03,145.43,227969.0,145.7222,2022-11-28 08:00:00,5002,,2022-11-28
145.48,147.74,144.78,145.01,20852670.0,145.625,2022-11-28 12:00:00,244041,,2022-11-28
145.005,145.7556,143.38,143.94,26388636.0,144.6608,2022-11-28 16:00:00,261735,,2022-11-28
143.94,144.68,143.64,144.25,13500763.0,144.0481,2022-11-28 20:00:00,101442,,2022-11-28
144.23,144.5,144.23,144.48,59412.0,144.3825,2022-11-29 00:00:00,753,,2022-11-29
145.04,145.68,144.7,145.24,117755.0,145.192,2022-11-29 08:00:00,2276,,2022-11-29
145.16,145.47,142.96,144.2779,22123407.0,143.7983,2022-11-29 12:00:00,212688,,2022-11-29
144.275,144.34,140.39,140.5801,41344721.0,141.6399,2022-11-29 16:00:00,386483,,2022-11-29
140.585,141.34,140.355,140.99,14303689.0,140.8716,2022-11-29 20:00:00,109268,,2022-11-29
141.0,141.31,140.95,141.31,46954.0,141.1361,2022-11-30 00:00:00,962,,2022-11-30
143.5,143.82,141.5,142.1,117677.0,142.2034,2022-11-30 08:00:00,2652,,2022-11-30
142.07,142.37,140.55,141.18,17954562.0,141.5085,2022-11-30 12:00:00,177424,,2022-11-30
141.19,146.53,140.68,146.09,40133253.0,143.518,2022-11-30 16:00:00,352946,,2022-11-30
146.1,148.29,145.99,148.2,30461687.0,147.5024,2022-11-30 20:00:00,171386,,2022-11-30
148.16,148.25,147.91,148.18,84130.0,148.0922,2022-12-01 00:00:00,1619,,2022-12-01
148.08,148.08,147.04,147.41,116512.0,147.2941,2022-12-01 08:00:00,2463,,2022-12-01
147.35,149.14,146.61,148.211,22833174.0,147.8287,2022-12-01 12:00:00,220049,,2022-12-01
148.23,148.85,147.1,148.8357,27629626.0,148.0654,2022-12-01 16:00:00,215579,,2022-12-01
148.84,149.0,147.96,148.02,13940425.0,148.5461,2022-12-01 20:00:00,85641,,2022-12-01
147.96,148.1,147.8,147.86,43256.0,147.9125,2022-12-02 00:00:00,506,,2022-12-02
148.49,148.49,147.95,148.25,31818.0,148.2286,2022-12-02 08:00:00,552,,2022-12-02
148.25,148.57,145.02,146.21,18789582.0,146.292,2022-12-02 12:00:00,178866,,2022-12-02
146.21,146.98,145.88,146.92,20508917.0,146.4295,2022-12-02 16:00:00,177097,,2022-12-02
146.92,148.0,146.84,147.53,16389154.0,147.5461,2022-12-02 20:00:00,105778,,2022-12-02
147.53,147.53,147.41,147.5,15851.0,147.4744,2022-12-03 00:00:00,284,,2022-12-03
148.0,148.42,147.37,148.29,113074.0,147.7783,2022-12-05 08:00:00,1720,,2022-12-05
148.15,150.9199,147.3043,147.89,26869900.0,149.2382,2022-12-05 12:00:00,270936,,2022-12-05
147.9,148.2,145.77,146.0353,23759568.0,146.7696,2022-12-05 16:00:00,218542,,2022-12-05
146.03,146.99,145.8,146.85,11807687.0,146.2775,2022-12-05 20:00:00,93246,,2022-12-05
146.9,147.04,146.86,146.96,52171.0,146.9422,2022-12-06 00:00:00,737,,2022-12-06
147.05,147.45,146.77,147.36,122154.0,147.1816,2022-12-06 08:00:00,1660,,2022-12-06
147.32,147.61,143.56,144.125,16613362.0,145.2443,2022-12-06 12:00:00,180883,,2022-12-06
144.12,145.015,141.92,142.4599,26435497.0,143.7218,2022-12-06 16:00:00,248674,,2022-12-06
142.47,143.15,141.98,143.11,13699393.0,142.6029,2022-12-06 20:00:00,103608,,2022-12-06
143.11,143.33,143.07,143.07,32587.0,143.1487,2022-12-07 00:00:00,632,,2022-12-07
142.41,142.59,141.11,141.35,205997.0,141.7053,2022-12-07 08:00:00,4015,,2022-12-07
141.45,143.37,140.47,141.8801,23195266.0,141.645,2022-12-07 12:00:00,232276,,2022-12-07
141.88,142.19,140.6,140.745,22972456.0,141.09,2022-12-07 16:00:00,217893,,2022-12-07
140.75,141.15,140.0,140.99,15585010.0,140.6152,2022-12-07 20:00:00,108913,,2022-12-07
140.98,140.98,140.68,140.7,29113.0,140.8049,2022-12-08 00:00:00,672,,2022-12-08
141.46,141.64,141.02,141.61,64523.0,141.3926,2022-12-08 08:00:00,1408,,2022-12-08
141.5,143.52,140.5,142.99,18019509.0,142.4662,2022-12-08 12:00:00,170067,,2022-12-08
143.01,143.27,141.55,142.42,25381319.0,142.481,2022-12-08 16:00:00,203904,,2022-12-08
142.42,143.02,142.07,142.73,11743081.0,142.5932,2022-12-08 20:00:00,78401,,2022-12-08
142.73,142.73,142.37,142.7,24627.0,142.5952,2022-12-09 00:00:00,478,,2022-12-09
143.69,143.72,142.97,143.61,79340.0,143.3613,2022-12-09 08:00:00,1281,,2022-12-09
143.64,144.31,140.9,144.295,19365858.0,142.3211,2022-12-09 12:00:00,189397,,2022-12-09
144.29,145.57,143.75,143.85,29120582.0,144.4564,2022-12-09 16:00:00,245209,,2022-12-09
143.84,144.15,141.94,141.99,17713674.0,142.7552,2022-12-09 20:00:00,92154,,2022-12-09
141.99,142.0499,141.9,141.95,13731.0,141.9839,2022-12-10 00:00:00,352,,2022-12-10
142.14,142.77,142.14,142.66,35925.0,142.5484,2022-12-12 08:00:00,743,,2022-12-12
142.62,143.01,141.06,141.77,18586020.0,142.0861,2022-12-12 12:00:00,185363,,2022-12-12
141.77,143.93,141.73,143.815,24069428.0,142.467,2022-12-12 16:00:00,208423,,2022-12-12
143.82,144.55,142.941054,144.38,20039787.0,143.9375,2022-12-12 20:00:00,95704,,2022-12-12
144.37,144.44,144.35,144.44,24811.0,144.3892,2022-12-13 00:00:00,536,,2022-12-13
144.74,145.14,144.4,145.08,125891.0,144.881,2022-12-13 08:00:00,1734,,2022-12-13
145.08,151.0,144.0,147.86,29529766.0,148.6976,2022-12-13 12:00:00,284272,,2022-12-13
147.87,148.3496,144.24,145.14,38539804.0,145.7407,2022-12-13 16:00:00,314976,,2022-12-13
145.1336,145.97,144.32,145.41,17207747.0,145.3323,2022-12-13 20:00:00,102263,,2022-12-13
145.41,145.6,145.4,145.49,41687.0,145.4801,2022-12-14 00:00:00,1075,,2022-12-14
145.6,145.62,144.71,145.0,68760.0,145.0241,2022-12-14 08:00:00,1556,,2022-12-14
145.05,146.655,144.9009,145.99,13359334.0,145.999,2022-12-14 12:00:00,133542,,2022-12-14
146.0,146.63,141.16,142.695,40279312.0,144.3352,2022-12-14 16:00:00,323020,,2022-12-14
142.71,145.08,142.19,143.42,20742243.0,143.3372,2022-12-14 20:00:00,137262,,2022-12-14
143.44,143.44,143.25,143.4,32010.0,143.3444,2022-12-15 00:00:00,544,,2022-12-15
142.68,142.73,141.2,141.77,130800.0,141.5305,2022-12-15 08:00:00,2939,,2022-12-15
141.88,142.3,138.46,138.77,24428127.0,139.4828,2022-12-15 12:00:00,283858,,2022-12-15
138.78,139.09,136.19,136.91,37673728.0,137.4245,2022-12-15 16:00:00,405654,,2022-12-15
136.91,137.25,136.025,136.4805,23965952.0,136.61,2022-12-15 20:00:00,183182,,2022-12-15
136.49,136.68,136.49,136.62,72575.0,136.6047,2022-12-16 00:00:00,1909,,2022-12-16
136.42,136.42,134.9,135.81,260728.0,135.4086,2022-12-16 08:00:00,6936,,2022-12-16
135.9,137.65,134.682,135.14,38640488.0,136.2172,2022-12-16 12:00:00,287667,,2022-12-16
135.145,135.3399,133.73,134.37,33020391.0,134.4462,2022-12-16 16:00:00,358489,,2022-12-16
134.36,135.45,134.13,134.43,28794084.0,134.7145,2022-12-16 20:00:00,165281,,2022-12-16
134.43,134.51,134.41,134.42,34149.0,134.4644,2022-12-17 00:00:00,912,,2022-12-17
136.0,136.0,135.2,135.51,108751.0,135.4486,2022-12-19 08:00:00,3390,,2022-12-19
135.55,135.7385,131.77,131.8728,21185256.0,133.067,2022-12-19 12:00:00,277192,,2022-12-19
131.88,133.25,131.4549,132.18,29931216.0,132.3634,2022-12-19 16:00:00,277776,,2022-12-19
132.18,132.6,131.32,132.43,19833863.0,132.0009,2022-12-19 20:00:00,144531,,2022-12-19
132.47,132.59,132.35,132.55,49551.0,132.4297,2022-12-20 00:00:00,883,,2022-12-20
132.24,132.48,131.75,132.28,87217.0,132.1356,2022-12-20 08:00:00,2475,,2022-12-20
132.28,133.25,129.89,132.28,29067361.0,131.4872,2022-12-20 12:00:00,289484,,2022-12-20
132.26,132.76,130.845,131.83,30376208.0,131.9959,2022-12-20 16:00:00,259536,,2022-12-20
131.835,133.25,131.52,133.0,11922692.0,132.1368,2022-12-20 20:00:00,85491,,2022-12-20
133.02,133.06,132.84,133.0,50293.0,132.9355,2022-12-21 00:00:00,1035,,2022-12-21
133.31,133.35,132.76,133.04,88268.0,133.139,2022-12-21 08:00:00,2347,,2022-12-21
133.0,136.67,132.53,136.605,25676274.0,134.6367,2022-12-21 12:00:00,235711,,2022-12-21
136.6,136.81,135.08,135.39,34927158.0,135.7373,2022-12-21 16:00:00,256832,,2022-12-21
135.4,135.77,135.01,135.63,15343957.0,135.4169,2022-12-21 20:00:00,91154,,2022-12-21
135.63,135.73,135.51,135.67,40192.0,135.6124,2022-12-22 00:00:00,689,,2022-12-22
135.95,135.95,135.12,135.21,41065.0,135.4832,2022-12-22 08:00:00,1158,,2022-12-22
135.25,136.0,131.135,131.5381,22315071.0,132.7204,2022-12-22 12:00:00,220261,,2022-12-22
131.535,132.01,130.3,131.5,29343850.0,131.1571,2022-12-22 16:00:00,289488,,2022-12-22
131.5,132.5,131.17,132.03,17182520.0,131.8898,2022-12-22 20:00:00,128822,,2022-12-22
132.0,132.01,131.25,131.3,79755.0,131.5892,2022-12-23 00:00:00,1561,,2022-12-23
131.42,132.79,131.3,132.19,74881.0,132.1531,2022-12-23 08:00:00,1808,,2022-12-23
132.12,133.4,129.64,130.8701,24784642.0,130.8353,2022-12-23 12:00:00,253309,,2022-12-23
130.88,131.76,130.2531,131.7189,24341432.0,131.1625,2022-12-23 16:00:00,206952,,2022-12-23
131.7189,131.999,131.2,131.74,10498067.0,131.6487,2022-12-23 20:00:00,76168,,2022-12-23
131.75,131.75,131.65,131.65,25134.0,131.7376,2022-12-24 00:00:00,495,,2022-12-24
132.52,133.24,132.2,132.38,99794.0,132.5459,2022-12-27 08:00:00,2469,,2022-12-27
132.34,132.6985,128.72,129.8428,24996017.0,129.8809,2022-12-27 12:00:00,292175,,2022-12-27
129.85,130.5299,129.18,130.1884,27726108.0,129.8964,2022-12-27 16:00:00,227748,,2022-12-27
130.185,130.59,129.89,129.97,11003945.0,130.1904,2022-12-27 20:00:00,82598,,2022-12-27
130.0,130.1,129.5,129.5,43935.0,129.82,2022-12-28 00:00:00,1213,,2022-12-28
130.52,130.52,129.52,130.1,112482.0,129.9036,2022-12-28 08:00:00,2743,,2022-12-28
130.1,131.0275,128.06,128.06,20635311.0,129.8453,2022-12-28 12:00:00,203082,,2022-12-28
128.07,128.39,126.41,126.84,42160677.0,127.2463,2022-12-28 16:00:00,396554,,2022-12-28
126.83,126.84,125.87,126.26,17263089.0,126.155,2022-12-28 20:00:00,155823,,2022-12-28
126.26,126.32,126.16,126.32,67042.0,126.2465,2022-12-29 00:00:00,1798,,2022-12-29
126.82,127.27,126.52,127.25,150019.0,126.9118,2022-12-29 08:00:00,3643,,2022-12-29
127.2,129.98,126.13,129.9542,28914856.0,128.9313,2022-12-29 12:00:00,257920,,2022-12-29
129.96,130.4814,129.325,129.775,29784543.0,129.8834,2022-12-29 16:00:00,246542,,2022-12-29
129.765,130.22,129.31,129.39,11123099.0,129.8581,2022-12-29 20:00:00,86689,,2022-12-29
129.35,129.36,129.21,129.25,46315.0,129.268,2022-12-30 00:00:00,826,,2022-12-30
129.0,129.19,128.75,129.15,71178.0,128.9692,2022-12-30 08:00:00,1321,,2022-12-30
129.17,129.72,127.43,128.8375,21381633.0,128.2125,2022-12-30 12:00:00,210681,,2022-12-30
128.833,129.08,127.97,128.28,27392434.0,128.5374,2022-12-30 16:00:00,250555,,2022-12-30
128.28,130.05,128.255,130.01,18493206.0,129.334,2022-12-30 20:00:00,127760,,2022-12-30
129.99,130.04,129.97,129.97,40761.0,130.0002,2022-12-31 00:00:00,542,,2022-12-31
130.28,131.46,130.05,130.38,270537.0,130.9214,2023-01-03 08:00:00,5104,,2023-01-03
130.38,131.36,125.05,125.595,36480049.0,127.4162,2023-01-03 12:00:00,419041,,2023-01-03
125.595,125.87,124.17,124.6283,43674221.0,124.7783,2023-01-03 16:00:00,445170,,2023-01-03
124.63,125.42,124.4,124.96,20077640.0,124.9592,2023-01-03 20:00:00,148167,,2023-01-03
124.97,125.12,124.92,125.0,105933.0,125.0168,2023-01-04 00:00:00,1919,,2023-01-04
125.9,126.68,125.66,126.3,243110.0,126.2869,2023-01-04 08:00:00,5609,,2023-01-04
126.25,127.555,125.08,126.99,30329631.0,126.3926,2023-01-04 12:00:00,290168,,2023-01-04
126.96,128.6557,125.38,126.4734,35437397.0,127.1586,2023-01-04 16:00:00,348473,,2023-01-04
126.47,127.74,125.28,127.0,16725822.0,126.0988,2023-01-04 20:00:00,122962,,2023-01-04
127.01,127.08,126.61,126.65,90243.0,126.8312,2023-01-05 00:00:00,1366,,2023-01-05
127.0,127.09,125.79,126.99,372473.0,126.3774,2023-01-05 08:00:00,4739,,2023-01-05
126.93,127.88,125.32,126.42,26642483.0,126.6219,2023-01-05 12:00:00,256688,,2023-01-05
126.42,127.08,125.475,125.48,29110656.0,126.4051,2023-01-05 16:00:00,264911,,2023-01-05
125.485,125.53,124.76,125.17,17132226.0,125.1168,2023-01-05 20:00:00,136886,,2023-01-05
125.17,125.25,125.12,125.25,46537.0,125.1858,2023-01-06 00:00:00,939,,2023-01-06
125.52,125.52,124.64,124.91,102629.0,125.013,2023-01-06 08:00:00,2409,,2023-01-06
124.91,127.51,124.4,127.41,26700706.0,126.4293,2023-01-06 12:00:00,273055,,2023-01-06
127.445,129.99,127.01,129.8491,33809897.0,128.3905,2023-01-06 16:00:00,292776,,2023-01-06
129.85,130.29,129.18,129.35,18692605.0,129.7614,2023-01-06 20:00:00,140536,,2023-01-06
129.37,129.38,129.26,129.26,41294.0,129.3081,2023-01-07 00:00:00,608,,2023-01-07
129.6,130.5,129.6,130.22,137197.0,130.2029,2023-01-09 08:00:00,3661,,2023-01-09
130.25,133.14,129.955,132.74,23450307.0,131.8663,2023-01-09 12:00:00,271788,,2023-01-09
132.74,133.41,130.59,130.67,29775091.0,132.2498,2023-01-09 16:00:00,270303,,2023-01-09
130.68,131.709,129.89,130.04,12063971.0,130.312,2023-01-09 20:00:00,95183,,2023-01-09
130.01,130.04,129.76,129.85,87079.0,129.8881,2023-01-10 00:00:00,1308,,2023-01-10
130.02,130.5,129.84,130.12,99992.0,130.1324,2023-01-10 08:00:00,2130,,2023-01-10
130.12,131.2636,128.12,129.09,22801978.0,129.7567,2023-01-10 12:00:00,242694,,2023-01-10
129.1,130.69,128.45,130.115,26938997.0,129.5595,2023-01-10 16:00:00,230136,,2023-01-10
130.115,130.8,129.76,130.75,9852288.0,130.3009,2023-01-10 20:00:00,77495,,2023-01-10
130.75,130.99,130.75,130.97,55537.0,130.8743,2023-01-11 00:00:00,713,,2023-01-11
130.95,131.32,130.8,130.8,102405.0,131.0673,2023-01-11 08:00:00,2131,,2023-01-11
130.88,132.1084,130.404,131.475,21400070.0,131.2614,2023-01-11 12:00:00,211687,,2023-01-11
131.48,133.24,131.375,132.5299,25740879.0,132.3953,2023-01-11 16:00:00,239343,,2023-01-11
132.53,133.51,132.495,133.44,14350777.0,133.1129,2023-01-11 20:00:00,105053,,2023-01-11
133.45,133.49,133.39,133.49,63150.0,133.4319,2023-01-12 00:00:00,1331,,2023-01-12
134.0,134.0,133.32,133.64,78749.0,133.5833,2023-01-12 08:00:00,1855,,2023-01-12
133.64,134.66,131.44,132.445,25796368.0,132.9243,2023-01-12 12:00:00,276713,,2023-01-12
132.45,134.22,131.99,133.3501,28981277.0,133.3183,2023-01-12 16:00:00,270357,,2023-01-12
133.355,133.56,132.77,133.2,10581937.0,133.2305,2023-01-12 20:00:00,83418,,2023-01-12
133.19,133.25,133.12,133.12,30945.0,133.1844,2023-01-13 00:00:00,631,,2023-01-13
133.43,133.6,132.6,132.78,64473.0,133.1336,2023-01-13 08:00:00,1592,,2023-01-13
132.89,133.97,131.66,133.75,19274905.0,132.8949,2023-01-13 12:00:00,211878,,2023-01-13
133.75,134.42,132.755,134.1309,22116009.0,133.6398,2023-01-13 16:00:00,226177,,2023-01-13
134.14,134.92,134.07,134.56,11418753.0,134.6103,2023-01-13 20:00:00,94855,,2023-01-13
134.53,134.6,134.5,134.55,36689.0,134.5528,2023-01-14 00:00:00,571,,2023-01-14
134.53,135.66,134.15,134.46,69085.0,134.419,2023-01-17 08:00:00,2032,,2023-01-17
134.57,137.29,133.51,135.54,24304579.0,135.7277,2023-01-17 12:00:00,295645,,2023-01-17
135.535,136.4,134.68,135.9075,22306662.0,135.7294,2023-01-17 16:00:00,208224,,2023-01-17
135.895,136.08,135.49,135.6,11144060.0,135.8399,2023-01-17 20:00:00,87311,,2023-01-17
135.62,135.62,135.49,135.5,58515.0,135.5402,2023-01-18 00:00:00,813,,2023-01-18
136.28,136.57,136.02,136.57,69625.0,136.2488,2023-01-18 08:00:00,1909,,2023-01-18
136.52,138.61,135.601,137.055,24103396.0,137.4809,2023-01-18 12:00:00,239040,,2023-01-18
137.05,137.3699,135.33,135.805,25631738.0,136.0162,2023-01-18 16:00:00,240220,,2023-01-18
135.8,136.11,134.76,134.79,13008219.0,135.4162,2023-01-18 20:00:00,94141,,2023-01-18
134.79,134.8,134.4,134.44,63027.0,134.612,2023-01-19 00:00:00,1149,,2023-01-19
134.52,134.9,133.63,133.79,157791.0,134.2439,2023-01-19 08:00:00,3352,,2023-01-19
133.78,135.325,133.22,134.0999,17069437.0,134.4846,2023-01-19 12:00:00,184819,,2023-01-19
134.11,136.25,134.05,135.925,24236882.0,134.9896,2023-01-19 16:00:00,213491,,2023-01-19
135.94,136.05,135.1,135.55,10593847.0,135.5279,2023-01-19 20:00:00,87388,,2023-01-19
135.56,135.56,135.16,135.55,63456.0,135.3712,2023-01-20 00:00:00,781,,2023-01-20
135.6,135.63,135.13,135.27,78992.0,135.3758,2023-01-20 08:00:00,1484,,2023-01-20
135.36,136.29,134.22,135.01,23095480.0,134.9297,2023-01-20 12:00:00,191490,,2023-01-20
135.02,137.28,135.0,137.17,25739801.0,136.0269,2023-01-20 16:00:00,228991,,2023-01-20
